loss,val_loss,recall,val_recall,precision,val_precision
0.6013497438393856,0.5923381826896648,"[0.8173228, 0.64404464, 0.45554706, 0.735929]","[0.84688056, 0.6376768, 0.5864726, 0.74645275]","[0.77550566, 0.66384155, 0.66244525, 0.7307177]","[0.7661036, 0.7027949, 0.5777982, 0.7572696]"
0.5967659809190247,0.594258136513997,"[0.818274, 0.64636767, 0.46133557, 0.7373753]","[0.8446016, 0.64367193, 0.59010476, 0.7467714]","[0.7770056, 0.66590214, 0.66447663, 0.73239875]","[0.76978314, 0.70178944, 0.5799827, 0.75901127]"
0.5926931456224103,0.5969330566968248,"[0.8192451, 0.6484955, 0.46642363, 0.73875827]","[0.8456991, 0.6459897, 0.59229136, 0.74722844]","[0.77843726, 0.6678137, 0.6666522, 0.7339583]","[0.7707183, 0.7031962, 0.5820186, 0.76069254]"
0.5893294863982111,0.5959975392537618,"[0.8201782, 0.6505974, 0.47118327, 0.7400628]","[0.84447473, 0.64815825, 0.5953872, 0.7493367]","[0.7797847, 0.6696839, 0.6684682, 0.73549324]","[0.7732272, 0.7038977, 0.5826935, 0.760852]"
0.5851829183982319,0.5880340963726328,"[0.8210101, 0.6526393, 0.47607365, 0.7412939]","[0.844701, 0.6493346, 0.5996633, 0.7514157]","[0.78113073, 0.67141336, 0.67011315, 0.73697174]","[0.77461207, 0.7058403, 0.58273345, 0.76157004]"
0.5814002146669751,0.6092729798160219,"[0.82181686, 0.6545717, 0.48071626, 0.7425384]","[0.84357363, 0.6498592, 0.6027395, 0.753947]","[0.78239244, 0.6731166, 0.6716274, 0.73841333]","[0.776356, 0.7069379, 0.5804507, 0.7613167]"
0.5805124819527292,0.6033262938126415,"[0.82259804, 0.65632033, 0.48511198, 0.7435216]","[0.8457532, 0.64728296, 0.6049773, 0.7561587]","[0.78356713, 0.6746518, 0.6731906, 0.7396029]","[0.7755912, 0.70976424, 0.5820481, 0.761007]"
0.5763644602972019,0.5947826912392338,"[0.8233977, 0.6579233, 0.48939994, 0.74460375]","[0.846741, 0.6481271, 0.6041386, 0.75717455]","[0.7846407, 0.67618585, 0.67482173, 0.7408323]","[0.77598965, 0.7112714, 0.58412683, 0.76161087]"
0.5726197708352606,0.5773277750563671,"[0.824105, 0.65956825, 0.49347764, 0.74563694]","[0.84661144, 0.6492135, 0.6074074, 0.7589037]","[0.78568125, 0.67766035, 0.67605823, 0.7420754]","[0.77735895, 0.7127505, 0.58430284, 0.7618732]"
0.5698913879379617,0.5787142906920457,"[0.82479966, 0.66117436, 0.4976024, 0.7466395]","[0.8475939, 0.6500997, 0.6070448, 0.7600764]","[0.7866811, 0.67912453, 0.67751294, 0.7432717]","[0.77781516, 0.7141717, 0.5872493, 0.76264423]"
0.5678165184890439,0.5798315619888034,"[0.82544386, 0.66265136, 0.5015713, 0.7475902]","[0.8485809, 0.65188426, 0.60732013, 0.7603142]","[0.7876452, 0.6804692, 0.6787422, 0.7443908]","[0.77818334, 0.7151734, 0.5902508, 0.76402813]"
0.5648597619932678,0.5885996516221841,"[0.82603383, 0.66410583, 0.505236, 0.7484998]","[0.8496404, 0.6530688, 0.6066498, 0.76038843]","[0.7885605, 0.6817814, 0.67971516, 0.74546283]","[0.7783386, 0.71611744, 0.5918465, 0.76502955]"
0.5612379999557776,0.5821250176330338,"[0.82662785, 0.6655108, 0.5087028, 0.7494845]","[0.85067457, 0.65335655, 0.60910255, 0.7610902]","[0.7894817, 0.6830661, 0.6811422, 0.746524]","[0.7784164, 0.7175037, 0.593475, 0.7657283]"
0.5579247325436857,0.5764589205001112,"[0.8272073, 0.66687495, 0.5123377, 0.7503478]","[0.85107183, 0.65497196, 0.61, 0.7615544]","[0.79033816, 0.6842889, 0.68225926, 0.7475786]","[0.7791848, 0.7182576, 0.595047, 0.76666206]"
0.5555267811513991,0.577659056408692,"[0.8277801, 0.66819626, 0.5157892, 0.7512084]","[0.8513153, 0.65611273, 0.61045945, 0.76257414]","[0.7911556, 0.6854887, 0.6835339, 0.7486071]","[0.7800563, 0.7191216, 0.5971251, 0.7671502]"
0.5527077990608766,0.5811366241184517,"[0.828318, 0.6694959, 0.5193678, 0.7520662]","[0.8518087, 0.6566109, 0.6103009, 0.7638016]","[0.7920063, 0.6866443, 0.68488467, 0.7495973]","[0.7805032, 0.7202679, 0.59961957, 0.76745474]"
0.5509639122513103,0.5970030753375591,"[0.82883555, 0.6707289, 0.5227338, 0.7528462]","[0.8523681, 0.65683603, 0.6131721, 0.7642649]","[0.792776, 0.68773264, 0.68611574, 0.7505557]","[0.7804797, 0.72150904, 0.59724915, 0.76821214]"
0.5493810615583584,0.5835520841124324,"[0.829335, 0.67195016, 0.52585095, 0.7535863]","[0.85284317, 0.658472, 0.6145078, 0.76429886]","[0.7935233, 0.68882704, 0.68712497, 0.7514508]","[0.7809484, 0.7221323, 0.59849924, 0.7693609]"
0.547130092938528,0.5733727667276192,"[0.82982063, 0.67309463, 0.5290002, 0.7543401]","[0.8526955, 0.6602251, 0.61719096, 0.7644454]","[0.7942577, 0.68987256, 0.688161, 0.75232863]","[0.7820106, 0.72239786, 0.59772676, 0.7702846]"
0.5444259523706206,0.5843603162300761,"[0.8303824, 0.6742188, 0.5321228, 0.75508255]","[0.8536429, 0.6604349, 0.6177516, 0.7648831]","[0.7950476, 0.6908901, 0.6893089, 0.7532071]","[0.7818598, 0.72348845, 0.5988051, 0.7709137]"
0.5423728919629366,0.5768472663514559,"[0.8308287, 0.67533326, 0.5349128, 0.75583714]","[0.85453725, 0.66080534, 0.6213122, 0.7648521]","[0.7957655, 0.6918886, 0.69039685, 0.7540377]","[0.7816169, 0.72451437, 0.5971314, 0.772118]"
0.5402157785177302,0.6381193118699314,"[0.83128655, 0.67642707, 0.53779906, 0.7565239]","[0.85462606, 0.66055644, 0.62471205, 0.7649637]","[0.7964295, 0.6928557, 0.69132763, 0.7548988]","[0.7817355, 0.724977, 0.5923894, 0.7725654]"
0.5384562267481589,0.5809806006972867,"[0.8317375, 0.6775062, 0.5405483, 0.757198]","[0.8543331, 0.66163427, 0.6260554, 0.7656695]","[0.7971119, 0.6937783, 0.69245756, 0.75572187]","[0.7826834, 0.7254773, 0.59137356, 0.77294046]"
0.5360370921190203,0.5878502268388174,"[0.83215696, 0.678561, 0.54324317, 0.7579004]","[0.85449326, 0.6632887, 0.6272559, 0.765314]","[0.79773074, 0.69473255, 0.69350827, 0.75654644]","[0.78319967, 0.72558653, 0.5912297, 0.77403224]"
0.5353187455337673,0.5592443688803037,"[0.83258015, 0.6795576, 0.5458875, 0.7585683]","[0.8539353, 0.66434014, 0.6289809, 0.76665926]","[0.79835564, 0.6956338, 0.6943988, 0.75733495]","[0.7844647, 0.72617114, 0.5918476, 0.77415735]"
0.5304709912979926,0.5876451014354048,"[0.83301485, 0.6805439, 0.5485948, 0.7592009]","[0.8542825, 0.6641101, 0.63092834, 0.76761824]","[0.7989675, 0.6965365, 0.6952717, 0.7581074]","[0.78457344, 0.7272396, 0.5910644, 0.7744232]"
0.5294423839379749,0.5779315839942915,"[0.83342326, 0.6815413, 0.55118626, 0.759853]","[0.8533122, 0.6663809, 0.63238585, 0.76744264]","[0.79957336, 0.697418, 0.6962936, 0.7588893]","[0.7858104, 0.7265681, 0.59059, 0.7753044]"
0.526943145926275,0.5639363401223173,"[0.8338397, 0.6825118, 0.5538436, 0.760487]","[0.85386974, 0.6666835, 0.633165, 0.7683035]","[0.8001961, 0.69829065, 0.697261, 0.7596355]","[0.7861273, 0.72758144, 0.5917159, 0.7756552]"
0.5258581969295544,0.5854278805822942,"[0.83422065, 0.6834767, 0.5564438, 0.7611121]","[0.8536768, 0.6678788, 0.63479984, 0.76872504]","[0.80076885, 0.6991265, 0.6981657, 0.76042056]","[0.78681487, 0.7279314, 0.592064, 0.7762535]"
0.522921407541456,0.5735631100393319,"[0.8346201, 0.6844146, 0.55889016, 0.76170087]","[0.85342705, 0.668782, 0.63609284, 0.7692944]","[0.80134755, 0.69996166, 0.69901013, 0.7611407]","[0.78754735, 0.72821045, 0.5931257, 0.7765059]"
0.5206205802088804,0.5832217367957498,"[0.8349888, 0.68534464, 0.5612969, 0.762307]","[0.85323304, 0.6699649, 0.63681495, 0.76945984]","[0.8019316, 0.700773, 0.69994485, 0.7618478]","[0.7882226, 0.7282029, 0.59420055, 0.77697635]"
0.5197720777200097,0.5918106936472335,"[0.8353445, 0.6862401, 0.56351614, 0.7628821]","[0.8532309, 0.67049104, 0.63534653, 0.77040476]","[0.80248845, 0.7015575, 0.70093936, 0.7625036]","[0.7889034, 0.72881126, 0.59487844, 0.77686995]"
0.5173143854285409,0.5651686608563536,"[0.83569133, 0.6871237, 0.5657714, 0.7634603]","[0.8533959, 0.67135984, 0.6373531, 0.77082115]","[0.8030418, 0.702315, 0.70181227, 0.76318765]","[0.78942895, 0.7293446, 0.5957302, 0.77744]"
0.516122101405777,0.5918703391847716,"[0.83605456, 0.6879994, 0.56811833, 0.76403004]","[0.85350305, 0.6723663, 0.6394074, 0.7705253]","[0.8035768, 0.70308524, 0.70280045, 0.76387435]","[0.7896696, 0.72966653, 0.593758, 0.7783041]"
