loss,val_loss,recall,val_recall,precision,val_precision
0.5527331969426933,0.5940973300893245,"[0.8252612, 0.6650861, 0.48223186, 0.7533651]","[0.8400382, 0.6368418, 0.53427607, 0.7585522]","[0.79062724, 0.6806162, 0.6709767, 0.7480228]","[0.7693654, 0.69955176, 0.6181214, 0.75003994]"
0.5456962570179634,0.6156649666581409,"[0.8265169, 0.66830987, 0.4910985, 0.75546086]","[0.8433249, 0.6355682, 0.53777355, 0.760141]","[0.7927315, 0.6835593, 0.67401505, 0.7503375]","[0.76786065, 0.703386, 0.62109613, 0.75145936]"
0.5401158782744784,0.5961510758274873,"[0.82770056, 0.67129105, 0.49871826, 0.7574026]","[0.84444046, 0.63451177, 0.54234505, 0.76405627]","[0.7946291, 0.6863016, 0.6765698, 0.7524812]","[0.76932013, 0.70688134, 0.62292135, 0.75079066]"
0.533924509025167,0.582681896135242,"[0.82891774, 0.674034, 0.5061007, 0.7593186]","[0.84470445, 0.63777965, 0.5456977, 0.76501685]","[0.7964549, 0.6889519, 0.6794709, 0.75448287]","[0.7712325, 0.70829076, 0.6247965, 0.7522693]"
0.528007938698853,0.604742495072559,"[0.8300403, 0.6766568, 0.5131693, 0.7611552]","[0.84502214, 0.64089847, 0.55185187, 0.7647333]","[0.7981279, 0.69143975, 0.6823842, 0.75646996]","[0.77294, 0.7090032, 0.6230443, 0.75400645]"
0.5223292960345053,0.5913440663732531,"[0.83112264, 0.67916596, 0.52005774, 0.76287735]","[0.84533167, 0.64252186, 0.55831647, 0.76584846]","[0.7998772, 0.69379675, 0.6848001, 0.7582654]","[0.7744284, 0.71047777, 0.62095565, 0.7551405]"
0.5163976438687534,0.5954437504177544,"[0.8321741, 0.6815543, 0.5265581, 0.7645695]","[0.84589386, 0.6442937, 0.56126344, 0.76690876]","[0.8015056, 0.6960639, 0.68705505, 0.76005346]","[0.7754574, 0.71198165, 0.6233373, 0.75617415]"
0.5110803649455335,0.5908881665995089,"[0.8332166, 0.68385214, 0.5332087, 0.7661839]","[0.8462351, 0.64702785, 0.5644628, 0.76682734]","[0.8030219, 0.6982588, 0.6896543, 0.7618296]","[0.7765413, 0.71263283, 0.6254579, 0.75768733]"
0.5051129979411868,0.5977795614062953,"[0.83419913, 0.68619174, 0.5391367, 0.7677527]","[0.8465686, 0.6486942, 0.56572974, 0.76738983]","[0.8045374, 0.7004122, 0.69207597, 0.76352763]","[0.77738154, 0.7136004, 0.6265707, 0.75854075]"
0.5003943802488677,0.6134515903201511,"[0.8350914, 0.68839765, 0.5449856, 0.76924485]","[0.8453325, 0.6508249, 0.57074916, 0.76744807]","[0.80597883, 0.7024005, 0.69437253, 0.76516736]","[0.77920604, 0.7132624, 0.62291193, 0.759062]"
0.49554574695999226,0.6135894167725621,"[0.8360479, 0.6905241, 0.55064356, 0.77070993]","[0.84608483, 0.6524485, 0.5726599, 0.7673872]","[0.8074153, 0.7043617, 0.696582, 0.76677316]","[0.7793804, 0.7141006, 0.62439424, 0.76051646]"
0.49062547933710876,0.5979884835769105,"[0.83699137, 0.6925863, 0.5559274, 0.7721129]","[0.84653586, 0.6536998, 0.57668996, 0.76792413]","[0.8087831, 0.70625275, 0.6987827, 0.76833516]","[0.78029376, 0.7151872, 0.62399465, 0.76133025]"
0.48485152055846464,0.6039720185623971,"[0.837867, 0.69460213, 0.5612314, 0.7734878]","[0.8455356, 0.6560731, 0.5772291, 0.7685921]","[0.8101238, 0.7080972, 0.70089304, 0.7698396]","[0.7819896, 0.7149973, 0.6263515, 0.76174223]"
0.4796481185773316,0.5953019861859361,"[0.83877397, 0.69655997, 0.56657904, 0.7748346]","[0.844513, 0.6572222, 0.5832852, 0.76997834]","[0.81146014, 0.7099355, 0.7031641, 0.77128303]","[0.7836212, 0.7158278, 0.62271005, 0.7619801]"
0.4754269831159976,0.6120422762185025,"[0.83961886, 0.69846094, 0.57156295, 0.7761437]","[0.84411585, 0.65822595, 0.58802974, 0.7706049]","[0.8127324, 0.71170056, 0.7052247, 0.7726865]","[0.78483206, 0.7166296, 0.61778194, 0.7623888]"
0.4710168361459632,0.6181641382277219,"[0.8404305, 0.70031166, 0.5766041, 0.7774156]","[0.84489787, 0.6578283, 0.5892705, 0.7717486]","[0.8139738, 0.7133898, 0.70750016, 0.7740635]","[0.7849664, 0.7180616, 0.61916554, 0.76232433]"
